"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","1967","YEAR","","COUNTY","OREGON","41","SOUTHWEST","70","DOUGLAS","019","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","50",""
"SURVEY","1967","YEAR","","COUNTY","OREGON","41","SOUTHWEST","70","JACKSON","029","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","50",""
"SURVEY","1967","YEAR","","COUNTY","WYOMING","56","NORTHEAST","20","JOHNSON","019","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","40",""
"SURVEY","1967","YEAR","","COUNTY","WYOMING","56","NORTHEAST","20","SHERIDAN","033","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","50",""
"SURVEY","1967","YEAR","","COUNTY","WYOMING","56","NORTHWEST","10","BIG HORN","003","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","62",""
"SURVEY","1967","YEAR","","COUNTY","WYOMING","56","NORTHWEST","10","FREMONT","013","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","64",""
"SURVEY","1967","YEAR","","COUNTY","WYOMING","56","NORTHWEST","10","HOT SPRINGS","017","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","55",""
"SURVEY","1967","YEAR","","COUNTY","WYOMING","56","NORTHWEST","10","PARK","029","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","60",""
"SURVEY","1967","YEAR","","COUNTY","WYOMING","56","NORTHWEST","10","WASHAKIE","043","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","64",""
"SURVEY","1967","YEAR","","COUNTY","WYOMING","56","SOUTH CENTRAL","40","ALBANY","001","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","33",""
"SURVEY","1967","YEAR","","COUNTY","WYOMING","56","SOUTH CENTRAL","40","CARBON","007","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","40",""
"SURVEY","1967","YEAR","","COUNTY","WYOMING","56","SOUTH CENTRAL","40","NATRONA","025","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","40",""
"SURVEY","1967","YEAR","","COUNTY","WYOMING","56","SOUTH CENTRAL","40","SWEETWATER","037","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","40",""
"SURVEY","1967","YEAR","","COUNTY","WYOMING","56","SOUTHEAST","50","CONVERSE","009","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","42",""
"SURVEY","1967","YEAR","","COUNTY","WYOMING","56","SOUTHEAST","50","GOSHEN","015","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","55",""
"SURVEY","1967","YEAR","","COUNTY","WYOMING","56","SOUTHEAST","50","LARAMIE","021","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","45",""
"SURVEY","1967","YEAR","","COUNTY","WYOMING","56","SOUTHEAST","50","NIOBRARA","027","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","40",""
"SURVEY","1967","YEAR","","COUNTY","WYOMING","56","SOUTHEAST","50","PLATTE","031","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","54",""
"SURVEY","1967","YEAR","","COUNTY","WYOMING","56","WEST","30","LINCOLN","023","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","48",""
"SURVEY","1967","YEAR","","COUNTY","WYOMING","56","WEST","30","SUBLETTE","035","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","30",""
"SURVEY","1967","YEAR","","COUNTY","WYOMING","56","WEST","30","TETON","039","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","42",""
"SURVEY","1967","YEAR","","COUNTY","WYOMING","56","WEST","30","UINTA","041","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","50",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","EAST CENTRAL","60","ADAMS","001","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","35",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","EAST CENTRAL","60","ARAPAHOE","005","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","46",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","EAST CENTRAL","60","CHEYENNE","017","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","41",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","EAST CENTRAL","60","DOUGLAS","035","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","37",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","EAST CENTRAL","60","EL PASO","041","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","31",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","EAST CENTRAL","60","ELBERT","039","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","32",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","EAST CENTRAL","60","KIT CARSON","063","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","29",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","EAST CENTRAL","60","PHILLIPS","095","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","39",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","EAST CENTRAL","60","WASHINGTON","121","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","29",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","EAST CENTRAL","60","YUMA","125","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","31",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","NORTHEAST","20","BOULDER","013","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","50",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","NORTHEAST","20","JEFFERSON","059","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","60",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","NORTHEAST","20","LARIMER","069","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","59",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","NORTHEAST","20","LOGAN","075","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","51",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","NORTHEAST","20","MORGAN","087","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","56",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","NORTHEAST","20","SEDGWICK","115","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","54",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","NORTHEAST","20","WELD","123","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","54.5",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","NORTHWEST AND MOUNTAIN","10","CHAFFEE","015","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","41",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","NORTHWEST AND MOUNTAIN","10","EAGLE","037","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","62.5",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","NORTHWEST AND MOUNTAIN","10","GRAND","049","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","49",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","NORTHWEST AND MOUNTAIN","10","MOFFAT","081","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","46",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","NORTHWEST AND MOUNTAIN","10","PITKIN","097","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","42",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","NORTHWEST AND MOUNTAIN","10","RIO BLANCO","103","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","48",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","SAN LUIS VALLEY","80","ALAMOSA","003","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","58",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","SAN LUIS VALLEY","80","CONEJOS","021","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","48",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","SAN LUIS VALLEY","80","COSTILLA","023","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","51",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","SAN LUIS VALLEY","80","RIO GRANDE","105","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","55.5",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","SAN LUIS VALLEY","80","SAGUACHE","109","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","53",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","SOUTHEAST","90","BACA","009","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","40",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","SOUTHEAST","90","BENT","011","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","40",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","SOUTHEAST","90","CROWLEY","025","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","37",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","SOUTHEAST","90","CUSTER","027","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","SOUTHEAST","90","FREMONT","043","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","36",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","SOUTHEAST","90","HUERFANO","055","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","50",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","SOUTHEAST","90","LAS ANIMAS","071","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","40",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","SOUTHEAST","90","OTERO","089","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","53",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","SOUTHEAST","90","PROWERS","099","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","42",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","SOUTHEAST","90","PUEBLO","101","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","63.5",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","SOUTHWEST","70","ARCHULETA","007","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","58",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","SOUTHWEST","70","DELTA","029","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","62",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","SOUTHWEST","70","GARFIELD","045","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","61",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","SOUTHWEST","70","LA PLATA","067","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","47",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","SOUTHWEST","70","MESA","077","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","58",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","SOUTHWEST","70","MONTEZUMA","083","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","52",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","SOUTHWEST","70","MONTROSE","085","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","57.5",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","SOUTHWEST","70","OURAY","091","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","43",""
"SURVEY","1966","YEAR","","COUNTY","COLORADO","08","SOUTHWEST","70","SAN MIGUEL","113","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","45",""
"SURVEY","1966","YEAR","","COUNTY","IDAHO","16","EAST","90","BANNOCK","005","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","50",""
"SURVEY","1966","YEAR","","COUNTY","IDAHO","16","EAST","90","BEAR LAKE","007","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","50",""
"SURVEY","1966","YEAR","","COUNTY","IDAHO","16","EAST","90","BINGHAM","011","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","55.7",""
"SURVEY","1966","YEAR","","COUNTY","IDAHO","16","EAST","90","BONNEVILLE","019","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","62",""
"SURVEY","1966","YEAR","","COUNTY","IDAHO","16","EAST","90","BUTTE","023","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","44.5",""
"SURVEY","1966","YEAR","","COUNTY","IDAHO","16","EAST","90","CARIBOU","029","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","57",""
"SURVEY","1966","YEAR","","COUNTY","IDAHO","16","EAST","90","CLARK","033","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38",""
"SURVEY","1966","YEAR","","COUNTY","IDAHO","16","EAST","90","CUSTER","037","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","40",""
"SURVEY","1966","YEAR","","COUNTY","IDAHO","16","EAST","90","FRANKLIN","041","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","52",""
"SURVEY","1966","YEAR","","COUNTY","IDAHO","16","EAST","90","FREMONT","043","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","54",""
"SURVEY","1966","YEAR","","COUNTY","IDAHO","16","EAST","90","JEFFERSON","051","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","53.5",""
"SURVEY","1966","YEAR","","COUNTY","IDAHO","16","EAST","90","LEMHI","059","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","35",""
"SURVEY","1966","YEAR","","COUNTY","IDAHO","16","EAST","90","MADISON","065","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","52",""
"SURVEY","1966","YEAR","","COUNTY","IDAHO","16","EAST","90","ONEIDA","071","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","39.5",""
"SURVEY","1966","YEAR","","COUNTY","IDAHO","16","EAST","90","POWER","077","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","56.5",""
"SURVEY","1966","YEAR","","COUNTY","IDAHO","16","EAST","90","TETON","081","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","43",""
"SURVEY","1966","YEAR","","COUNTY","IDAHO","16","NORTH","10","BONNER","017","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","60",""
"SURVEY","1966","YEAR","","COUNTY","IDAHO","16","NORTH","10","KOOTENAI","055","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","64",""
"SURVEY","1966","YEAR","","COUNTY","IDAHO","16","NORTH","10","NEZ PERCE","069","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","66",""
"SURVEY","1966","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","BLAINE","013","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","45.5",""
"SURVEY","1966","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CAMAS","025","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","34",""
"SURVEY","1966","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","CASSIA","031","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","58",""
"SURVEY","1966","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","GOODING","047","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","60",""
"SURVEY","1966","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","JEROME","053","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","61",""
"SURVEY","1966","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","LINCOLN","063","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","60.5",""
"SURVEY","1966","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","MINIDOKA","067","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","64.5",""
"SURVEY","1966","YEAR","","COUNTY","IDAHO","16","SOUTH CENTRAL","80","TWIN FALLS","083","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","60",""
"SURVEY","1966","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","ADA","001","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","65",""
"SURVEY","1966","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","ADAMS","003","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","48",""
"SURVEY","1966","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","BOISE","015","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","34",""
"SURVEY","1966","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","CANYON","027","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","67.5",""
"SURVEY","1966","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","ELMORE","039","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","58.5",""
"SURVEY","1966","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","GEM","045","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","54",""
"SURVEY","1966","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","OWYHEE","073","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","63",""
"SURVEY","1966","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","PAYETTE","075","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","60",""
"SURVEY","1966","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","VALLEY","085","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","41",""
"SURVEY","1966","YEAR","","COUNTY","IDAHO","16","SOUTHWEST","70","WASHINGTON","087","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","48",""
"SURVEY","1966","YEAR","","COUNTY","MONTANA","30","CENTRAL","50","BROADWATER","007","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","44",""
"SURVEY","1966","YEAR","","COUNTY","MONTANA","30","CENTRAL","50","CASCADE","013","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","42",""
"SURVEY","1966","YEAR","","COUNTY","MONTANA","30","CENTRAL","50","FERGUS","027","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","40",""
"SURVEY","1966","YEAR","","COUNTY","MONTANA","30","CENTRAL","50","GOLDEN VALLEY","037","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","36",""
"SURVEY","1966","YEAR","","COUNTY","MONTANA","30","CENTRAL","50","JUDITH BASIN","045","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","44",""
"SURVEY","1966","YEAR","","COUNTY","MONTANA","30","CENTRAL","50","LEWIS AND CLARK","049","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","40",""
"SURVEY","1966","YEAR","","COUNTY","MONTANA","30","CENTRAL","50","MEAGHER","059","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38",""
"SURVEY","1966","YEAR","","COUNTY","MONTANA","30","CENTRAL","50","MUSSELSHELL","065","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","35",""
"SURVEY","1966","YEAR","","COUNTY","MONTANA","30","CENTRAL","50","PETROLEUM","069","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","38",""
"SURVEY","1966","YEAR","","COUNTY","MONTANA","30","CENTRAL","50","WHEATLAND","107","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","35",""
"SURVEY","1966","YEAR","","COUNTY","MONTANA","30","NORTH CENTRAL","20","BLAINE","005","","","00000000","","BARLEY","BARLEY, IRRIGATED - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","49",""
